loggin | 2021-08-03 12:31:12,030 | ERROR | Error inserting bad auth : Authentication failed., full error: {'ok': 0, 'errmsg': 'bad auth : Authentication failed.', 'code': 8000, 'codeName': 'AtlasError'}
loggin | 2021-08-03 12:33:34,631 | ERROR | Error inserting
loggin | 2021-08-03 12:33:34,631 | ERROR | Error inserting
loggin | 2021-08-03 12:33:34,632 | ERROR | Error inserting bad auth : Authentication failed., full error: {'ok': 0, 'errmsg': 'bad auth : Authentication failed.', 'code': 8000, 'codeName': 'AtlasError'}
loggin | 2021-08-03 12:33:34,632 | ERROR | Error inserting bad auth : Authentication failed., full error: {'ok': 0, 'errmsg': 'bad auth : Authentication failed.', 'code': 8000, 'codeName': 'AtlasError'}
loggin | 2021-08-03 12:33:46,965 | ERROR | Error inserting
loggin | 2021-08-03 12:33:46,965 | ERROR | Error inserting
loggin | 2021-08-03 12:33:46,967 | ERROR | Error inserting bad auth : Authentication failed., full error: {'ok': 0, 'errmsg': 'bad auth : Authentication failed.', 'code': 8000, 'codeName': 'AtlasError'}
loggin | 2021-08-03 12:33:46,967 | ERROR | Error inserting bad auth : Authentication failed., full error: {'ok': 0, 'errmsg': 'bad auth : Authentication failed.', 'code': 8000, 'codeName': 'AtlasError'}
loggin | 2021-08-03 12:38:50,942 | ERROR | Error inserting
loggin | 2021-08-03 12:38:50,942 | ERROR | Error inserting
loggin | 2021-08-03 12:38:50,944 | ERROR | Error inserting bad auth : Authentication failed., full error: {'ok': 0, 'errmsg': 'bad auth : Authentication failed.', 'code': 8000, 'codeName': 'AtlasError'}
loggin | 2021-08-03 12:38:50,944 | ERROR | Error inserting bad auth : Authentication failed., full error: {'ok': 0, 'errmsg': 'bad auth : Authentication failed.', 'code': 8000, 'codeName': 'AtlasError'}
loggin | 2021-08-03 12:39:01,932 | ERROR | Error inserting
loggin | 2021-08-03 12:39:01,932 | ERROR | Error inserting
loggin | 2021-08-03 12:39:01,933 | ERROR | Error inserting bad auth : Authentication failed., full error: {'ok': 0, 'errmsg': 'bad auth : Authentication failed.', 'code': 8000, 'codeName': 'AtlasError'}
loggin | 2021-08-03 12:39:01,933 | ERROR | Error inserting bad auth : Authentication failed., full error: {'ok': 0, 'errmsg': 'bad auth : Authentication failed.', 'code': 8000, 'codeName': 'AtlasError'}
loggin | 2021-08-03 12:40:30,995 | ERROR | Error inserting
loggin | 2021-08-03 12:40:30,995 | ERROR | Error inserting
loggin | 2021-08-03 12:40:30,997 | ERROR | Error inserting bad auth : Authentication failed., full error: {'ok': 0, 'errmsg': 'bad auth : Authentication failed.', 'code': 8000, 'codeName': 'AtlasError'}
loggin | 2021-08-03 12:40:30,997 | ERROR | Error inserting bad auth : Authentication failed., full error: {'ok': 0, 'errmsg': 'bad auth : Authentication failed.', 'code': 8000, 'codeName': 'AtlasError'}
loggin | 2021-08-03 12:40:49,360 | ERROR | Error inserting
loggin | 2021-08-03 12:40:49,360 | ERROR | Error inserting
loggin | 2021-08-03 12:40:49,362 | ERROR | Error inserting bad auth : Authentication failed., full error: {'ok': 0, 'errmsg': 'bad auth : Authentication failed.', 'code': 8000, 'codeName': 'AtlasError'}
loggin | 2021-08-03 12:40:49,362 | ERROR | Error inserting bad auth : Authentication failed., full error: {'ok': 0, 'errmsg': 'bad auth : Authentication failed.', 'code': 8000, 'codeName': 'AtlasError'}
loggin | 2021-08-03 12:41:56,399 | ERROR | Error inserting
loggin | 2021-08-03 12:41:56,399 | ERROR | Error inserting
loggin | 2021-08-03 12:41:56,400 | ERROR | Error inserting bad auth : Authentication failed., full error: {'ok': 0, 'errmsg': 'bad auth : Authentication failed.', 'code': 8000, 'codeName': 'AtlasError'}
loggin | 2021-08-03 12:41:56,400 | ERROR | Error inserting bad auth : Authentication failed., full error: {'ok': 0, 'errmsg': 'bad auth : Authentication failed.', 'code': 8000, 'codeName': 'AtlasError'}
loggin | 2021-08-03 12:42:18,670 | ERROR | Error inserting
loggin | 2021-08-03 12:42:18,670 | ERROR | Error inserting
loggin | 2021-08-03 12:42:18,671 | ERROR | Error inserting2
loggin | 2021-08-03 12:42:18,671 | ERROR | Error inserting2
loggin | 2021-08-03 12:42:37,094 | ERROR | Error inserting
loggin | 2021-08-03 12:42:37,094 | ERROR | Error inserting
loggin | 2021-08-03 12:42:37,098 | ERROR | Error inserting2
loggin | 2021-08-03 12:42:37,098 | ERROR | Error inserting2
